date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:01	1495924/1495924	---M--	200	added ('OK')	image/png	etag:%22a6cb9aaf8eea09745ac81ed6ce912d92%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be5231d68d4db0ea76ed82_mddeOlWzn4bHaGUlMyh9cF5DCW3Ok8b4tRaWJ-O4CEgJ8em63ZSgV6pzNDu5Jfc6Pe0dICX16UHSTLwpygUSbd_jWBBQfMiLShMhJekf5jDrHymUxmj1K1iIKhQAURpR29V681-2JupicpmqTPPK7qc.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be5231d68d4db0ea76ed82_mddeOlWzn4bHaGUlMyh9cF5DCW3Ok8b4tRaWJ-O4CEgJ8em63ZSgV6pzNDu5Jfc6Pe0dICX16UHSTLwpygUSbd_jWBBQfMiLShMhJekf5jDrHymUxmj1K1iIKhQAURpR29V681	(from https://www.contiant.com/post/turnkey-solutions-for-modern-business-how-contiants-account-to-account-payment-gateway-streamlines-transactions)
18:23:01	1619590/1619590	---M--	200	added ('OK')	image/png	etag:%22fa56417e8052daf255c69c07a5e0ec3a%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be5230afe5cdab9601f69a_r3XTA_tPlmTsY9va-hxt-fMcYwYoblqwfr_8d_SbbCqWIaXNw7dqhcSubDJum0QREf0b-rAd6UFb-SYXctJJpGA33nSWHxseM0e9X1UBbRQmZYeHPRHWDyCXh6hd4FXaxDX1T-9NUEgqIHB5OT8t_Lg.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be5230afe5cdab9601f69a_r3XTA_tPlmTsY9va-hxt-fMcYwYoblqwfr_8d_SbbCqWIaXNw7dqhcSubDJum0QREf0b-rAd6UFb-SYXctJJpGA33nSWHxseM0e9X1UBbRQmZYeHPRHWDyCXh6hd4FXaxDX1T-	(from https://www.contiant.com/post/turnkey-solutions-for-modern-business-how-contiants-account-to-account-payment-gateway-streamlines-transactions)
18:23:05	1562328/1562328	---M--	200	added ('OK')	image/png	etag:%22de993984d9ec8acc6a8571780b9e3f8e%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be52335b636d24bf80fc37_Npajzsan3YNjNUSFH4e35068tfJNdcQk2KOnhSgm0oPL3fC3kaYheN-FBz_GqRUIbkvf5HrJa9kMLYNQ2ofO94FHrKr3iOYegdWhoUqhyMbp6bOFoWs_p4VyclIM2I07C9PTOmXEAuRrYZUPl72frMM.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64be52335b636d24bf80fc37_Npajzsan3YNjNUSFH4e35068tfJNdcQk2KOnhSgm0oPL3fC3kaYheN-FBz_GqRUIbkvf5HrJa9kMLYNQ2ofO94FHrKr3iOYegdWhoUqhyMbp6bOFoWs_p4VyclIM2I07C9PTOm	(from https://www.contiant.com/post/turnkey-solutions-for-modern-business-how-contiants-account-to-account-payment-gateway-streamlines-transactions)
18:23:05	1890620/1890620	---M--	200	added ('OK')	image/png	etag:%223d4d24eb47e67d9fffe9b5652dc6dd96%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e52865661540c08243c1_EyPlMTJ8sM6QlUGo47bX7kNWX4zA9t8pJAOtBFb2-P_fWemY18wYOn1oaJt5lzUfzqpyrPpVjnjybEmAj5RmWjjcQamILQM-wUTBaTUqw2ciJfmOOhFP-mkv_3nKkVuONFOo65jkcqN7C85CEeKzrPs.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e52865661540c08243c1_EyPlMTJ8sM6QlUGo47bX7kNWX4zA9t8pJAOtBFb2-P_fWemY18wYOn1oaJt5lzUfzqpyrPpVjnjybEmAj5RmWjjcQamILQM-wUTBaTUqw2ciJfmOOhFP-mkv_3nKkVuONFOo65	(from https://www.contiant.com/post/turnkey-solutions-for-modern-business-how-contiants-account-to-account-payment-gateway-streamlines-transactions)
18:23:05	2294051/2294051	---M--	200	added ('OK')	image/png	etag:%228bb56c220343bfd842391aec2b9ae939%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5863f5c7aa41f5f5719c_image5.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d5863f5c7aa41f5f5719c_image5.png	(from https://www.contiant.com/post/open-banking-vs-card-payments-a-new-era-in-financial-transactions)
18:23:05	1490810/1490810	---M--	200	added ('OK')	image/png	etag:%221662f0a3ca64cabcb7ad6fa693fe491a%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e52797feeb104fd067b9_FC4pXdyBDMRxWC5lwFY6OXF1dBnWpYIumabQrPaN5Qh0Q6TZofd7VDAt_x4lASWj7bGvQf1shjqi7hqMgUEg-PSt1sujcRutPne3EmTNLXTmoIafi2KPi0_MIwgU7YvQwPWPII5Ryq9U_Z6VXkt1O94.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e52797feeb104fd067b9_FC4pXdyBDMRxWC5lwFY6OXF1dBnWpYIumabQrPaN5Qh0Q6TZofd7VDAt_x4lASWj7bGvQf1shjqi7hqMgUEg-PSt1sujcRutPne3EmTNLXTmoIafi2KPi0_MIwgU7YvQwPWPII	(from https://www.contiant.com/post/welcome-to-the-future-of-payments-discover-the-power-of-account-to-account-payments-with-contiant)
18:23:17	1114600/1114600	---M--	200	added ('OK')	image/png	etag:%2264cb62609b15974ba0dede85ae623e2b%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d58ba57c468e5323df6f5_image2.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d58ba57c468e5323df6f5_image2.png	(from https://www.contiant.com/post/open-banking-vs-card-payments-a-new-era-in-financial-transactions)
18:23:17	1323029/1323029	---M--	200	added ('OK')	image/png	etag:%225e7faef1bf6f9b9b474a11336bd67b36%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e528dd8f4ee3a26c74ea_SS5yPclVkWQQrH2V5tGCcEPUg1dTJ1CKzXvqsp3mHARcVlUfumdvg2z-XTYmPwyLPvJP85yQLZSgod4hvyMqynz5yQaYxZlqjpoabVhpHeW3rKayV0_yYwARugZyKZuUSP4BKX0QNKMHWazCoVrT7J0.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e528dd8f4ee3a26c74ea_SS5yPclVkWQQrH2V5tGCcEPUg1dTJ1CKzXvqsp3mHARcVlUfumdvg2z-XTYmPwyLPvJP85yQLZSgod4hvyMqynz5yQaYxZlqjpoabVhpHeW3rKayV0_yYwARugZyKZuUSP4BKX	(from https://www.contiant.com/post/welcome-to-the-future-of-payments-discover-the-power-of-account-to-account-payments-with-contiant)
18:23:17	1729294/1729294	---M--	200	added ('OK')	image/png	etag:%220ae6c5705550e91d97897aa5e5d8f5c5%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6de98a0f7b56208e90b_QyC_IdAQmQ4aBkqIDSFLhQZ3g5eMQAxMV1qlxfT6OQTzR2oiSaOjxO3c-MH5sHOrmonKeFBeCasLNPnEgGf59Y1umA0ITe_7if9KpV_BaH2Z5hy58GTxcgP1nxhDsdauC-voUEcobMC9LGB6Ts2iMBo.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6de98a0f7b56208e90b_QyC_IdAQmQ4aBkqIDSFLhQZ3g5eMQAxMV1qlxfT6OQTzR2oiSaOjxO3c-MH5sHOrmonKeFBeCasLNPnEgGf59Y1umA0ITe_7if9KpV_BaH2Z5hy58GTxcgP1nxhDsdauC-voUE	(from https://www.contiant.com/post/psd3-what-is-new-and-how-it-impacts-payments-embracing-change-and-optimizing-efficiency)
18:23:17	1685686/1685686	---M--	200	added ('OK')	image/png	etag:%221653b2708158bb1bcb7dcdb710cade6b%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e527b9909da50432c5d7_3iQFwraNl8D50TQPN_jmT-OolRtG-H6u_tye1QDSUMxShGHJZoxC4fMCIC1tYpIQa4so3vzPdCYn604ucaA41Bj40vgrITqW-6LAogFeVNJiyLK9hlUWKnx5uWf6Za8uxLK6NJShUYWvP6gA362YGaY.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64b0e527b9909da50432c5d7_3iQFwraNl8D50TQPN_jmT-OolRtG-H6u_tye1QDSUMxShGHJZoxC4fMCIC1tYpIQa4so3vzPdCYn604ucaA41Bj40vgrITqW-6LAogFeVNJiyLK9hlUWKnx5uWf6Za8uxLK6NJ	(from https://www.contiant.com/post/welcome-to-the-future-of-payments-discover-the-power-of-account-to-account-payments-with-contiant)
18:23:21	219476/219476	---M--	200	added ('OK')	image/jpeg	etag:%22b599fab649b6fb685b214adf697c96e9%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6deb17b06445b94f05e_BzON5Y6d1BhFDjp_4OYG7YJuKo2KM2Yo4tXlHeN_xZWk0pTWF0thBRiL1PpKgl6HmeMazHlmYzkPS_KkCFunLe0gwjE8olL0bRfuuV_HTLlGtx430XEDpRI1qahfTfreUo7TaKZJFpBm71W5ptK-mSU.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6deb17b06445b94f05e_BzON5Y6d1BhFDjp_4OYG7YJuKo2KM2Yo4tXlHeN_xZWk0pTWF0thBRiL1PpKgl6HmeMazHlmYzkPS_KkCFunLe0gwjE8olL0bRfuuV_HTLlGtx430XEDpRI1qahfTfreUo7TaK	(from https://www.contiant.com/post/psd3-what-is-new-and-how-it-impacts-payments-embracing-change-and-optimizing-efficiency)
18:23:23	448147/448147	---M--	200	added ('OK')	image/png	etag:%22c656b670c8fbb4083fcc0faec0ac1f1a%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6dc42531f1c64240c8e_eQGE-Z6EMDF5Sw4YuIAsWfbnAFINTnv7yXyG2mDP9UW3KzQaWbQlLdfwCnOD0QTgmcGwRLVAW1Y_blfdbGX_p8W4js6dZfgS8PpKVW62ufeV4h0ulM7g8BwJxlGvSUaoFvxmypw35O3qXXcJIqDp8IE.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6dc42531f1c64240c8e_eQGE-Z6EMDF5Sw4YuIAsWfbnAFINTnv7yXyG2mDP9UW3KzQaWbQlLdfwCnOD0QTgmcGwRLVAW1Y_blfdbGX_p8W4js6dZfgS8PpKVW62ufeV4h0ulM7g8BwJxlGvSUaoFvxmyp	(from https://www.contiant.com/post/psd3-what-is-new-and-how-it-impacts-payments-embracing-change-and-optimizing-efficiency)
18:23:25	685254/685254	---M--	200	added ('OK')	image/jpeg	etag:%22045abeed477d4f45456aae3e42e37c5b%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6de8c791144eadec822_dp_U37h5JE_SuXxPIc1QSjID_1U22rdYb2KeeOl8sqq4JSM5lk4fkq0ZzVW8GtyJL2s0c08SXB9woPT716HfkM1sB8oB5A_79_o7F1v1NpSp33QM9hgut4l-x5bbCa9slBnU1aC8fl-JbJYfI-JY6sI.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6de8c791144eadec822_dp_U37h5JE_SuXxPIc1QSjID_1U22rdYb2KeeOl8sqq4JSM5lk4fkq0ZzVW8GtyJL2s0c08SXB9woPT716HfkM1sB8oB5A_79_o7F1v1NpSp33QM9hgut4l-x5bbCa9slBnU1a	(from https://www.contiant.com/post/psd3-what-is-new-and-how-it-impacts-payments-embracing-change-and-optimizing-efficiency)
18:23:30	410171/410171	---M--	200	added ('OK')	image/jpeg	etag:%22b51e7819f2a0da12ec94472408933ae6%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd8d9ba19bbd9499ce8_MN5hlq0ekhRi-OcGStUmsnzWh9i8ezre3qDaK9Mq2S_JX0ZxJDalM5qxF1zPsavTk5XsBCV7LiHB7pJslvFdeqVjNuz1HuiyH1RYlR17tjtqdyRljRqC8jMyX1A4yVXbmAcOBo-dluNPEO3EI0jxyW0.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd8d9ba19bbd9499ce8_MN5hlq0ekhRi-OcGStUmsnzWh9i8ezre3qDaK9Mq2S_JX0ZxJDalM5qxF1zPsavTk5XsBCV7LiHB7pJslvFdeqVjNuz1HuiyH1RYlR17tjtqdyRljRqC8jMyX1A4yVXbmAcOBo	(from https://www.contiant.com/post/the-power-of-open-banking)
18:23:30	1406483/1406483	---M--	200	added ('OK')	image/png	etag:%22515c333e6aed5d1616b4dfbcaba723ff%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d585c8fa7ad5b022e435a_image1.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/649d585c8fa7ad5b022e435a_image1.png	(from https://www.contiant.com/post/open-banking-vs-card-payments-a-new-era-in-financial-transactions)
18:23:32	85154/85154	---M--	200	added ('OK')	image/jpeg	etag:%2233980abff738caff8a8d6371f9483e5b%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd8e4e0302b789eed7d_zIQIaEIJWULVc-Bjy8KxJI3ulKJnj3dwyIUVPgW5aZIs2zueBqMh6rpDmc9H01Y77sZm8os5GOWNvJYkczk271G-Ay6eqNbe5eIy6g3E5O03lUScdmvBu9LwQzl9b6mUJBkI82znZj_4dUMbtY2RIQI.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd8e4e0302b789eed7d_zIQIaEIJWULVc-Bjy8KxJI3ulKJnj3dwyIUVPgW5aZIs2zueBqMh6rpDmc9H01Y77sZm8os5GOWNvJYkczk271G-Ay6eqNbe5eIy6g3E5O03lUScdmvBu9LwQzl9b6mUJBkI82	(from https://www.contiant.com/post/the-power-of-open-banking)
18:23:33	172871/172871	---M--	200	added ('OK')	image/jpeg	etag:%22e456490edefc9e8b7f6053c0a565e59f%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd92a0106a9632f97c6_09YaEaC12FbpIQd7ve5kw8wnoWKaP0GZ4hUiE2__Yk_qLhfOFopnIIFGgILXU_qHRW-_j_ABLLyxwNjjsaJD6Jg4NoAefGwNHT4f8oDhCjS7qWQdP1j70bYGJu-AT4nTiwMAU7vuHzVA1C2r9-1IXjc.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd92a0106a9632f97c6_09YaEaC12FbpIQd7ve5kw8wnoWKaP0GZ4hUiE2__Yk_qLhfOFopnIIFGgILXU_qHRW-_j_ABLLyxwNjjsaJD6Jg4NoAefGwNHT4f8oDhCjS7qWQdP1j70bYGJu-AT4nTiwMAU7	(from https://www.contiant.com/post/the-power-of-open-banking)
18:23:35	79250/79250	---M--	200	added ('OK')	image/png	etag:%2229348e9a50f5d3b2191a1fb5291d524b%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd871a98ed5347d7c54_pYowv96e5sFYpu2Nm1FutRRD61lgJoiJPu8ym4PLa3s67kYNaAXoHAxRpK_Qabp4GUZexg-eYmSEdjMYfLC1sDSqoyQaWx52O9ipWv_3csK7qee8F8C-BJcl6-qcVmOjfDbt-8aU7SFHUPAINAozFWI.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd871a98ed5347d7c54_pYowv96e5sFYpu2Nm1FutRRD61lgJoiJPu8ym4PLa3s67kYNaAXoHAxRpK_Qabp4GUZexg-eYmSEdjMYfLC1sDSqoyQaWx52O9ipWv_3csK7qee8F8C-BJcl6-qcVmOjfDbt-8	(from https://www.contiant.com/post/the-power-of-open-banking)
18:23:35	1552784/1552784	---M--	200	added ('OK')	image/png	etag:%22a008e642caac1be00433d3c0061e8a83%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6e140dcc1e4fcc385ec_GGW7WVap9ns2qU2Em9or5mA2UE02QZb0p3PoyZbyaI3iRRDy5bTHEdPCRmzjNA7qVWEiddpcE6Qc1QowFgziyxnw7JX-GtPUHy6jRumSQmcN9gLz1sr4XxAoD4p8Kuup6KnGCvdhgqJBmr2dNT1uvpk.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6e140dcc1e4fcc385ec_GGW7WVap9ns2qU2Em9or5mA2UE02QZb0p3PoyZbyaI3iRRDy5bTHEdPCRmzjNA7qVWEiddpcE6Qc1QowFgziyxnw7JX-GtPUHy6jRumSQmcN9gLz1sr4XxAoD4p8Kuup6KnGCv	(from https://www.contiant.com/post/psd3-what-is-new-and-how-it-impacts-payments-embracing-change-and-optimizing-efficiency)
18:23:35	957401/957401	---M--	200	added ('OK')	image/png	etag:%22b5e144cc452c772e7af083376d68c91e%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd846c11449c03c98ee_CcDahtZv9zKtXhmgwx3P4y_KccMJLUoo3AW9HeGEIkWzq5UbNsiVpnR1ja9rDE4LeF0PfIhDCin1rPZE0SmDLYu0BrKhmNq7IziiXLilMLmIYYcmiQiTi1nGPLherqBkXmED46zqdWWPamGoTGjltps.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd846c11449c03c98ee_CcDahtZv9zKtXhmgwx3P4y_KccMJLUoo3AW9HeGEIkWzq5UbNsiVpnR1ja9rDE4LeF0PfIhDCin1rPZE0SmDLYu0BrKhmNq7IziiXLilMLmIYYcmiQiTi1nGPLherqBkXmED46	(from https://www.contiant.com/post/the-power-of-open-banking)
18:23:35	1850152/1850152	---M--	200	added ('OK')	image/png	etag:%22b5844f181c08bad614784ffccce51ea7%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6dda329f52e62234b61_fQMVI5kr1XDesjoEY2tfKHm7X69kNcwzFmZ6XqCHweo6jCmmeTrA7BQ72qaS2vCRmg1QNfwvKtWxNMB7eip-slfE_mvorGn3bkxv0ng3fqszh162wq-Neni5S4Bfd5gS3x5fR0MKsLBVWEfyYxz4QrM.png	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64abb6dda329f52e62234b61_fQMVI5kr1XDesjoEY2tfKHm7X69kNcwzFmZ6XqCHweo6jCmmeTrA7BQ72qaS2vCRmg1QNfwvKtWxNMB7eip-slfE_mvorGn3bkxv0ng3fqszh162wq-Neni5S4Bfd5gS3x5fR0	(from https://www.contiant.com/post/psd3-what-is-new-and-how-it-impacts-payments-embracing-change-and-optimizing-efficiency)
18:23:36	94312/94312	---M--	200	added ('OK')	image/jpeg	etag:%22878a3f5b5d19c219050c2ad3cc98ca70%22	https://assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd874f36d8171886d6e_N6zuMWsgp1ilX57BBuPvGyze6CEYX9HjpiaLdTVND46RExt0gfaqZM1YgBm5WDcXdypykLzOZqqzKoiQoaxc3bsJbHuEvnnpgZj8cmy05r4cafTzlGvN_eFBTkYVN9e6rqFiFlL5aGexvwPCjf3IqkE.jpeg	D:/website/Website1/assets-global.website-files.com/63ce8fdfb773bb0e26ff79d5/64a41fd874f36d8171886d6e_N6zuMWsgp1ilX57BBuPvGyze6CEYX9HjpiaLdTVND46RExt0gfaqZM1YgBm5WDcXdypykLzOZqqzKoiQoaxc3bsJbHuEvnnpgZj8cmy05r4cafTzlGvN_eFBTkYVN9e6rqFiFl	(from https://www.contiant.com/post/the-power-of-open-banking)
